time_ms,batt_V,advCount,connEvents,rssi_mean,rssi_var
11692364,4.175,23725,16022,-69.1,6.73
11693377,4.176,23727,16023,-69.1,6.73
11694217,4.178,23729,16024,-69.1,6.73
11695489,4.177,23732,16026,-69.1,6.73
11696191,4.178,23733,16027,-69.1,6.73
11697226,4.178,23736,16028,-69.1,6.73
11698069,4.178,23736,16028,-69.15,6.56
11699181,4.177,23742,16030,-69.15,6.56
11700702,4.178,23746,16032,-69.4,7.2
11701379,4.178,23747,16033,-69.4,7.2
11701907,4.178,23747,16033,-69.4,7.2
11702853,4.178,23747,16033,-69.4,7.2
11704328,4.176,23755,16037,-69.65,7.71
11705036,4.176,23755,16037,-69.65,7.71
11706540,4.177,23762,16039,-70,8.21
11708001,4.177,23765,16041,-69.75,7.88
11709242,4.176,23767,16043,-69.75,7.88
11710144,4.176,23769,16044,-69.75,7.88
11711103,4.176,23771,16045,-69.5,7.42
11711410,4.176,23771,16045,-69.55,7.31
11713266,4.176,23776,16048,-69.8,7.75
11714118,4.177,23777,16049,-69.8,7.75
11714414,4.177,23777,16049,-69.85,7.5
11716074,4.176,23782,16051,-69.85,7.5
11718032,4.175,23786,16054,-69.8,7.75
11718823,4.176,23787,16055,-69.8,7.75
11720060,4.175,23790,16056,-69.85,7.5
11720825,4.177,23791,16057,-69.85,7.5
11721979,4.177,23794,16058,-69.9,7.25
11723210,4.176,23796,16060,-69.9,7.25
11724355,4.178,23799,16061,-69.9,7.25
11725112,4.176,23800,16062,-69.9,7.25
11726226,4.175,23803,16063,-69.9,7.25
11727642,4.175,23806,16065,-69.9,7.25
11728451,4.174,23807,16066,-69.9,7.25
11729537,4.175,23809,16068,-69.9,7.25
11730438,4.176,23811,16069,-69.6,6.46
11731462,4.177,23813,16070,-69.3,5.48
11732352,4.176,23815,16071,-69.3,5.48
11734015,4.175,23819,16073,-69.3,5.48
11735049,4.176,23821,16074,-69.3,5.48
11735935,4.176,23822,16075,-69.3,5.48
11737504,4.176,23826,16077,-69.3,5.48
11738307,4.175,23827,16078,-69.3,5.48
11739276,4.173,23829,16079,-69.3,5.48
11740483,4.176,23832,16080,-69.05,4.79
11741765,4.175,23834,16082,-69.05,4.79
11742576,4.175,23835,16083,-69.05,4.79
11743617,4.173,23837,16084,-69.05,4.79
11744550,4.176,23839,16085,-68.75,3.46
11745566,4.173,23841,16086,-69,4.32
11746799,4.176,23843,16088,-69,4.32
11747566,4.176,23844,16089,-69,4.32
11748735,4.176,23846,16091,-69,4.32
11749433,4.176,23847,16092,-69,4.32
11750440,4.176,23849,16094,-69,4.32
11750954,4.176,23849,16094,-69,4.32
11753026,4.174,23857,16097,-69.2,5.12
11753715,4.175,23858,16098,-69.2,5.12
11754703,4.175,23860,16100,-69.2,5.12
11755961,4.176,23864,16101,-68.9,4.52
11756668,4.176,23865,16102,-68.9,4.52
11757850,4.176,23868,16104,-68.9,4.52
11759597,4.176,23872,16107,-68.6,3.73
11760356,4.177,23873,16108,-68.6,3.73
11761419,4.175,23875,16109,-68.65,3.61
11761839,4.175,23875,16109,-68.65,3.61
11763399,4.176,23881,16111,-68.65,3.61
11764442,4.177,23883,16112,-68.65,3.61
11766216,4.174,23888,16114,-68.65,3.61
11767027,4.175,23889,16115,-68.65,3.61
11768067,4.176,23891,16116,-68.65,3.61
11768984,4.175,23893,16117,-68.9,4.52
11769948,4.177,23895,16118,-68.9,4.52
11770670,4.177,23895,16118,-68.9,4.52
11772021,4.174,23900,16121,-68.9,4.52
11773202,4.176,23903,16122,-68.65,3.61
11774218,4.175,23905,16123,-68.65,3.61
11775358,4.176,23907,16125,-68.65,3.61
11776584,4.176,23909,16127,-68.65,3.61
11777397,4.175,23910,16128,-68.65,3.61
11778626,4.176,23912,16130,-68.65,3.61
11779445,4.174,23913,16131,-68.65,3.61
11783223,4.176,23916,16134,-68.65,3.61
11784408,4.176,23925,16138,-68.65,3.61
11785190,4.175,23926,16139,-68.65,3.61
11786328,4.175,23929,16140,-68.6,3.73
11787315,4.176,23931,16141,-68.6,3.73
11788593,4.175,23934,16143,-68.6,3.73
11789380,4.174,23935,16144,-68.6,3.73
11790391,4.176,23937,16145,-68.55,3.84
11792051,4.176,23940,16147,-68.55,3.84
11794515,4.175,23945,16151,-68.55,3.84
11795332,4.176,23946,16152,-68.55,3.84
11797012,4.175,23950,16154,-68.5,3.95
11797842,4.175,23951,16155,-68.5,3.95
11798729,4.175,23953,16156,-68.5,3.95
11799978,4.176,23956,16157,-68.25,2.83
11800830,4.175,23957,16158,-68.25,2.83
11802195,4.175,23959,16160,-68.5,3.95
11802955,4.175,23960,16161,-68.5,3.95
11804184,4.175,23962,16163,-68.5,3.95
11805694,4.174,23966,16165,-68.5,3.95
11806420,4.176,23967,16166,-68.5,3.95
11807757,4.174,23970,16168,-68.2,2.91
11808893,4.173,23972,16170,-68.2,2.91
11810006,4.176,23974,16172,-68.2,2.91
11810687,4.176,23975,16173,-68.2,2.91
11812152,4.175,23979,16175,-68.25,2.83
11815052,4.173,23981,16176,-68.25,2.83
11816634,4.174,23989,16181,-68.25,2.83
11817454,4.175,23990,16182,-68.25,2.83
11818562,4.174,23993,16183,-68.25,2.83
11819633,4.175,23996,16184,-68.25,2.83
11823182,4.175,24003,16190,-68.25,2.83
11824496,4.175,24005,16192,-68.25,2.83
11825726,4.173,24007,16194,-68.25,2.83
11826988,4.176,24009,16196,-68.25,2.83
11827812,4.175,24010,16197,-68.25,2.83
11828765,4.173,24012,16198,-68.25,2.83
11829807,4.175,24014,16199,-68.2,2.91
11831680,4.174,24018,16202,-68.35,3.29
11832520,4.175,24019,16203,-68.35,3.29
11832819,4.175,24019,16203,-68.35,3.29
11835311,4.174,24025,16207,-68.55,3.94
11836142,4.176,24026,16208,-68.55,3.94
11837515,4.175,24029,16210,-68.55,3.94
11838311,4.174,24030,16211,-68.55,3.94
11839493,4.175,24033,16212,-68.55,3.94
11840532,4.172,24035,16213,-68.5,3.53
11841744,4.175,24037,16215,-68.5,3.53
11843278,4.175,24040,16217,-68.5,3.53
11844112,4.175,24041,16218,-68.5,3.53
11844412,4.175,24041,16218,-68.5,3.53
11846370,4.175,24049,16219,-68.5,3.53
11847197,4.173,24050,16220,-68.5,3.53
11848335,4.175,24053,16221,-68.7,4.12
11849832,4.172,24056,16223,-68.7,4.12
11851124,4.175,24059,16224,-68.7,4.12
11853683,4.175,24064,16228,-68.7,4.12
11854935,4.175,24066,16230,-68.7,4.12
11855710,4.175,24067,16231,-68.7,4.12
11856958,4.175,24070,16232,-68.75,3.99
11857859,4.174,24072,16233,-68.75,3.99
11859331,4.175,24075,16235,-68.75,3.99
11860095,4.173,24076,16236,-68.75,3.99
11861090,4.175,24079,16237,-69.05,4.68
11862102,4.175,24082,16238,-69.05,4.68
11863070,4.175,24085,16239,-69.35,5.82
11863493,4.175,24085,16239,-69.1,5.15
11864984,4.173,24090,16242,-69.1,5.15
11866067,4.175,24093,16243,-69.15,4.98
11866474,4.175,24093,16243,-69.15,4.98
11868122,4.175,24101,16244,-69.15,4.98
11869081,4.175,24103,16245,-69.25,4.72
11870173,4.175,24106,16246,-69.25,4.72
11871031,4.173,24108,16247,-69.05,4.79
11871658,4.173,24108,16247,-69.05,4.79
11873552,4.174,24116,16249,-69.1,5.15
11874381,4.174,24117,16250,-69.1,5.15
11876904,4.174,24122,16254,-69.1,5.15
11878578,4.173,24125,16257,-69.1,5.15
11879352,4.173,24126,16258,-69.1,5.15
11880655,4.175,24129,16259,-69.1,5.15
11881484,4.172,24130,16260,-69.1,5.15
11882388,4.171,24132,16261,-68.9,4.73
11883422,4.171,24134,16262,-68.9,4.73
11884642,4.173,24137,16263,-68.9,4.73
11885692,4.172,24139,16264,-68.9,4.73
11886555,4.173,24140,16265,-68.9,4.73
11887194,4.173,24140,16265,-68.9,4.73
11888788,4.171,24145,16268,-68.95,5.1
11890028,4.173,24147,16270,-68.95,5.1
11890867,4.174,24148,16271,-68.95,5.1
11891819,4.172,24150,16272,-68.95,5.1
11893252,4.175,24153,16274,-69,4.95
11894381,4.174,24155,16276,-69,4.95
11895163,4.174,24156,16277,-69,4.95
11897048,4.173,24160,16280,-68.75,4.09
11897859,4.173,24161,16281,-68.75,4.09
11898986,4.173,24163,16283,-68.75,4.09
11899814,4.171,24164,16284,-68.75,4.09
11901085,4.174,24167,16285,-68.75,4.09
11901817,4.174,24167,16285,-68.75,4.09
11903064,4.174,24172,16288,-68.7,3.59
11904144,4.172,24174,16289,-68.7,3.59
11905594,4.174,24177,16291,-68.7,3.59
11906449,4.173,24178,16292,-68.7,3.59
11907362,4.172,24180,16293,-68.7,3.59
11908521,4.173,24183,16294,-68.7,3.59
11909381,4.173,24185,16295,-68.7,3.59
11910641,4.173,24188,16296,-68.7,3.59
11911402,4.174,24189,16297,-68.7,3.59
11912635,4.175,24192,16298,-68.95,4.47
11914128,4.174,24195,16301,-68.95,4.47
11915075,4.173,24197,16302,-68.95,4.47
11916180,4.173,24199,16304,-68.95,4.47
11916902,4.171,24200,16305,-68.95,4.47
11918013,4.174,24203,16306,-68.95,4.47
11919073,4.173,24206,16307,-68.9,4.52
11919686,4.173,24206,16307,-68.9,4.52
11921042,4.173,24212,16309,-69.2,5.12
11921832,4.172,24214,16310,-69.25,4.93
11922991,4.173,24216,16312,-69.25,4.93
11923907,4.175,24218,16313,-69.25,4.93
11925104,4.174,24221,16315,-69.25,4.93
11926478,4.173,24224,16317,-69.25,4.93
11927301,4.173,24225,16318,-69.25,4.93
11927807,4.173,24225,16318,-69.25,4.93
11929617,4.175,24232,16320,-69.45,5.21
11930832,4.172,24234,16322,-69.45,5.21
11931635,4.174,24235,16323,-69.45,5.21
11934118,4.173,24240,16327,-69.45,5.21
11934916,4.173,24241,16328,-69.45,5.21
11936150,4.172,24243,16330,-69.45,5.21
11936891,4.172,24244,16331,-69.45,5.21
11937962,4.173,24246,16332,-69.4,5.41
11939530,4.173,24250,16334,-69.4,5.41
11940796,4.173,24252,16336,-69.4,5.41
11941638,4.173,24253,16337,-69.4,5.41
11944343,4.172,24259,16341,-69.3,5.91
11945155,4.171,24260,16342,-69.3,5.91
11946291,4.173,24263,16343,-69.3,5.91
11947132,4.173,24264,16344,-69.3,5.91
11948411,4.171,24266,16346,-69.3,5.91
11949260,4.173,24267,16347,-69.3,5.91
11950165,4.173,24269,16348,-69.05,5.21
11950582,4.173,24269,16348,-69.05,5.21
11952209,4.172,24276,16349,-69.05,5.21
11953524,4.173,24279,16351,-69.05,5.21
11954813,4.172,24281,16353,-69.05,5.21
11955641,4.17,24282,16354,-69.05,5.21
11956753,4.171,24285,16355,-69.05,5.21
11958302,4.17,24289,16357,-69.05,5.21
11959521,4.171,24291,16359,-69.05,5.21
11960345,4.171,24292,16360,-69.05,5.21
11961301,4.172,24294,16361,-68.8,4.38
11962353,4.173,24296,16362,-69.05,5.21
11963642,4.171,24298,16364,-69.05,5.21
11964543,4.17,24300,16365,-69.05,5.21
11965406,4.172,24302,16366,-69.05,5.21
11966355,4.171,24304,16367,-68.8,4.38
11967971,4.173,24307,16370,-68.8,4.38
11969009,4.17,24309,16371,-68.8,4.38
11970279,4.171,24312,16373,-68.8,4.38
11971051,4.173,24313,16374,-68.8,4.38
11972000,4.17,24315,16375,-68.8,4.38
11973052,4.173,24318,16376,-68.8,4.38
11973925,4.173,24320,16377,-68.55,3.42
11975724,4.171,24324,16380,-68.5,3.53
11976454,4.171,24325,16381,-68.5,3.53
11978341,4.171,24330,16384,-68.5,3.53
11979009,4.172,24331,16385,-68.5,3.53
11982194,4.171,24338,16390,-68.5,3.53
11983406,4.173,24340,16392,-68.5,3.53
11984653,4.17,24342,16394,-68.5,3.53
11985442,4.171,24343,16395,-68.5,3.53
11987225,4.17,24348,16397,-68.25,2.41
11988025,4.171,24349,16398,-68.25,2.41
11989619,4.17,24353,16400,-68.05,1.63
11990630,4.17,24355,16401,-68.05,1.63
11991476,4.172,24356,16402,-68.05,1.63
11992421,4.169,24358,16403,-68.1,1.57
11993990,4.171,24362,16405,-68.1,1.57
11994811,4.171,24363,16406,-68.1,1.57
11996066,4.172,24366,16407,-68.45,2.47
11996901,4.17,24367,16408,-68.45,2.47
11998008,4.171,24369,16409,-68.7,3.48
11999203,4.172,24371,16411,-68.7,3.48
11999410,4.172,24371,16411,-68.7,3.48
12000948,4.172,24377,16412,-69,4.84
12001986,4.17,24379,16413,-69,4.84
12003009,4.169,24381,16414,-69,4.84
12004068,4.172,24383,16415,-68.95,5
12004969,4.17,24385,16416,-68.95,5
12005969,4.171,24387,16417,-68.95,5
12006382,4.171,24387,16417,-68.7,4.12
12009175,4.171,24397,16420,-68.65,4.24
12010207,4.171,24399,16421,-68.65,4.24
12011458,4.173,24401,16423,-68.65,4.24
12012283,4.169,24402,16424,-68.65,4.24
12013403,4.172,24405,16425,-68.65,4.24
12014414,4.171,24407,16426,-68.65,4.24
12015309,4.17,24409,16427,-68.65,4.24
12016685,4.17,24412,16429,-68.65,4.24
12017943,4.171,24414,16431,-68.65,4.24
12018717,4.171,24415,16432,-68.65,4.24
12020190,4.171,24418,16434,-68.65,4.24
12021484,4.173,24420,16436,-68.65,4.24
12022680,4.173,24422,16438,-68.65,4.24
12023950,4.171,24424,16440,-68.65,4.24
12024728,4.17,24425,16441,-68.65,4.24
12025883,4.171,24428,16442,-68.95,5.63
12027072,4.17,24430,16444,-68.95,5.63
12027747,4.171,24431,16445,-68.95,5.63
12028901,4.172,24433,16447,-69.3,6.64
12030091,4.171,24436,16449,-69.3,6.64
12031564,4.17,24440,16451,-69.3,6.64
12032472,4.17,24442,16452,-69.3,6.64
12033315,4.171,24444,16453,-69.3,6.64
12033721,4.171,24444,16453,-69.3,6.64
12035292,4.172,24451,16454,-69.55,7.21
12036649,4.17,24454,16456,-69.55,7.21
12037401,4.171,24455,16457,-69.55,7.21
12038611,4.171,24457,16459,-69.55,7.21
12039920,4.171,24459,16461,-69.55,7.21
12040675,4.17,24460,16462,-69.55,7.21
12041699,4.17,24462,16463,-69.85,8.03
12046264,4.171,24473,16470,-69.6,7.62
12048911,4.171,24478,16474,-69.6,7.62
12049749,4.171,24479,16475,-69.6,7.62
12051242,4.17,24482,16477,-69.35,7.08
12052005,4.17,24483,16478,-69.35,7.08
12053191,4.17,24486,16479,-69.05,5.94
12053387,4.17,24486,16479,-69.05,5.94
12056078,4.171,24492,16483,-69.05,5.94
12056899,4.171,24493,16484,-69.05,5.94
12058273,4.171,24496,16486,-69.05,5.94
12059622,4.171,24499,16488,-69.05,5.94
12060431,4.17,24500,16489,-69.05,5.94
12061477,4.169,24502,16490,-69.05,5.94
12062698,4.17,24504,16492,-69.05,5.94
12063479,4.17,24505,16493,-69.05,5.94
12064603,4.171,24508,16494,-69.1,5.78
12065520,4.17,24510,16495,-69.1,5.78
12066639,4.17,24513,16496,-69.1,5.78
12067435,4.17,24514,16497,-69.1,5.78
12068919,4.17,24517,16499,-69.1,5.78
12069762,4.171,24518,16500,-69.1,5.78
12070950,4.171,24520,16502,-69.1,5.78
12071772,4.171,24521,16503,-69.1,5.78
12072766,4.171,24523,16504,-69.15,5.61
12073801,4.169,24525,16505,-69.15,5.61
12074676,4.17,24527,16506,-69.15,5.61
12075989,4.169,24530,16508,-69.15,5.61
12076819,4.17,24531,16509,-69.15,5.61
12077882,4.17,24534,16510,-68.8,4.48
12078811,4.169,24536,16511,-68.4,3.31
12080184,4.171,24539,16513,-68.4,3.31
12081304,4.171,24541,16515,-68.65,4.34
12082111,4.168,24543,16516,-68.65,4.34
12083286,4.169,24545,16518,-68.65,4.34
12083959,4.171,24546,16519,-68.65,4.34
12085064,4.171,24548,16521,-68.65,4.34
12086017,4.171,24548,16521,-68.4,3.31
12088685,4.17,24557,16526,-68.7,4.85
12089456,4.17,24558,16527,-68.7,4.85
12090691,4.17,24561,16529,-68.35,3.4
12091457,4.169,24562,16530,-68.35,3.4
12092498,4.17,24565,16531,-68.6,4.46
12093557,4.17,24568,16532,-68.6,4.46
12094645,4.17,24570,16534,-68.6,4.46
12095467,4.17,24571,16535,-68.6,4.46
12096733,4.169,24573,16537,-68.6,4.46
12096943,4.169,24573,16537,-68.6,4.46
12098605,4.17,24578,16539,-68.6,4.46
12100689,4.169,24582,16542,-68.6,4.46
12101524,4.17,24583,16543,-68.6,4.46
12101830,4.17,24583,16543,-68.55,4.58
12103460,4.17,24588,16545,-68.8,5.54
12106614,4.169,24590,16547,-68.8,5.54
12107918,4.17,24597,16552,-68.8,5.54
12108908,4.168,24599,16553,-68.8,5.54
12109845,4.168,24601,16554,-68.8,5.54
12110783,4.168,24603,16555,-68.8,5.54
12111090,4.168,24603,16555,-68.8,5.54
12113075,4.17,24609,16558,-69.05,6.37
12113838,4.169,24610,16559,-69.05,6.37
12114835,4.169,24612,16560,-69.3,7.06
12116139,4.168,24615,16562,-69.3,7.06
12116897,4.17,24616,16563,-69.3,7.06
12118373,4.17,24616,16563,-69.3,7.06
12119193,4.169,24622,16566,-69.3,7.06
12120313,4.17,24625,16567,-69.3,7.06
12121159,4.168,24626,16568,-69.3,7.06
12122231,4.167,24628,16569,-69.3,7.06
12123309,4.168,24630,16570,-69.3,7.06
12124568,4.17,24632,16572,-69.3,7.06
12125450,4.17,24633,16573,-69.3,7.06
12126566,4.17,24636,16574,-69.3,7.06
12127414,4.17,24637,16575,-69.3,7.06
12128337,4.169,24639,16576,-69.3,7.06
12129442,4.17,24642,16577,-69.65,7.82
12130716,4.168,24644,16579,-69.65,7.82
12132216,4.17,24647,16581,-69.65,7.82
12132966,4.17,24648,16582,-69.65,7.82
12133967,4.167,24650,16583,-69.75,7.25
12138409,4.168,24658,16591,-69.75,7.25
12139123,4.168,24659,16592,-69.75,7.25
12140754,4.168,24662,16595,-69.75,7.25
12141408,4.17,24663,16596,-69.75,7.25
12142489,4.17,24666,16597,-69.75,7.25
12143958,4.17,24670,16599,-69.5,6.79
12144908,4.166,24672,16600,-69.5,6.79
12145581,4.168,24673,16601,-69.5,6.79
12146952,4.168,24676,16603,-69.5,6.79
12147666,4.168,24677,16604,-69.5,6.79
12148086,4.168,24677,16604,-69.2,5.75
12150005,4.168,24677,16604,-69.25,5.57
12150882,4.169,24687,16607,-69.25,5.57
12152313,4.168,24690,16609,-69.25,5.57
12153730,4.166,24693,16611,-69.25,5.57
12154510,4.169,24694,16612,-69.25,5.57
12155710,4.168,24697,16613,-69.25,5.57
12156760,4.17,24699,16614,-69.25,5.57
12157614,4.17,24700,16615,-69.25,5.57
12158570,4.168,24702,16616,-69.25,5.57
12160010,4.17,24705,16618,-69.3,5.38
12160841,4.17,24706,16619,-69.3,5.38
12162313,4.168,24709,16621,-69,4.84
12163449,4.17,24712,16622,-69,4.84
